original_question_id,question,answer,question tokens,answer tokens,combined_unique_tokens,interrogative_keyword,is_duplicate,question_type,is_numeric_answer,question_length,answer_length
1208,"What warning, expressed in Latin as 'Draco Dormiens Nunquam Titillandus,' serves as Hogwarts's motto?",Never Tickle a Sleeping Dragon,"['what', 'warn', 'express', 'latin', 'draco', 'dormiens', 'nunquam', 'titillandus', 'serf', 'hogwartss', 'motto']","['never', 'tickle', 'sleep', 'dragon']","['what', 'warn', 'express', 'latin', 'draco', 'dormiens', 'nunquam', 'titillandus', 'serf', 'hogwartss', 'motto', 'never', 'tickle', 'sleep', 'dragon']",['what'],False,FR,False,15,5
1209,When was Azkaban Prison established?,1718,"['when', 'be', 'azkaban', 'prison', 'establish']",[],"['when', 'be', 'azkaban', 'prison', 'establish']",['when'],False,FR,True,5,1
1210,"Which of the following is a known potion ingredient in the wizarding world: Grindylow Gills, Powdered Obsidian, Dragon liver, or Gilly-flower Pollen?",Dragon Liver,"['which', 'follow', 'be', 'know', 'potion', 'ingredient', 'wizarding', 'world', 'grindylow', 'gill', 'powder', 'obsidian', 'dragon', 'liver', 'gillyflower', 'pollen']","['dragon', 'liver']","['which', 'follow', 'be', 'know', 'potion', 'ingredient', 'wizarding', 'world', 'grindylow', 'gill', 'powder', 'obsidian', 'dragon', 'liver', 'gillyflower', 'pollen']",['which'],False,MCQ,False,23,2
1211,How many players are on a quidditch team?,7,"['how', 'many', 'player', 'be', 'quidditch', 'team']",[],"['how', 'many', 'player', 'be', 'quidditch', 'team']",['how'],True,FR,True,8,1
1212,"Which of the following is NOT a plausible side effect of a miscast Silencing Charm: Uncontrollable Buzzing Noise, Temporary Deafness, Insatiable Hunger, or Involuntary Tongue-Tying?",Insatiable Hunger,"['which', 'follow', 'be', 'plausible', 'side', 'effect', 'miscast', 'silence', 'charm', 'uncontrollable', 'buzz', 'noise', 'temporary', 'deafness', 'insatiable', 'hunger', 'involuntary', 'tonguetying']","['insatiable', 'hunger']","['which', 'follow', 'be', 'plausible', 'side', 'effect', 'miscast', 'silence', 'charm', 'uncontrollable', 'buzz', 'noise', 'temporary', 'deafness', 'insatiable', 'hunger', 'involuntary', 'tonguetying']",['which'],False,MCQ,False,26,2
1213,When did Gringotts Wizarding Bank open?,1474,"['when', 'do', 'gringotts', 'wizarding', 'bank', 'open']",[],"['when', 'do', 'gringotts', 'wizarding', 'bank', 'open']","['when', 'do']",False,FR,True,6,1
1214,"The three D's of Apparition do not include which of the following: Destination, Dimension, Determination, Deliberation?",Dimension,"['three', 'ds', 'apparition', 'do', 'include', 'which', 'follow', 'destination', 'dimension', 'determination', 'deliberation']",['dimension'],"['three', 'ds', 'apparition', 'do', 'include', 'which', 'follow', 'destination', 'dimension', 'determination', 'deliberation']","['which', 'do']",False,MCQ,False,17,1
1215,Who was the Minister for Magic who first proposed using Dementors as guards for Azkaban Prison?,Damocles Rowle,"['who', 'be', 'minister', 'magic', 'first', 'propose', 'use', 'dementors', 'guard', 'azkaban', 'prison']","['damocles', 'rowle']","['who', 'be', 'minister', 'magic', 'first', 'propose', 'use', 'dementors', 'guard', 'azkaban', 'prison', 'damocles', 'rowle']",['who'],False,FR,False,16,2
1216,When was the Golden Snidget first introduced into the game of Quidditch?,1269,"['when', 'be', 'golden', 'snidget', 'first', 'introduce', 'game', 'quidditch']",[],"['when', 'be', 'golden', 'snidget', 'first', 'introduce', 'game', 'quidditch']",['when'],False,FR,True,12,1
1217,What is the mischievous poltergeist Peeves primarily known for at Hogwarts?,Pranks,"['what', 'be', 'mischievous', 'poltergeist', 'peeve', 'primarily', 'know', 'hogwarts']",['prank'],"['what', 'be', 'mischievous', 'poltergeist', 'peeve', 'primarily', 'know', 'hogwarts', 'prank']",['what'],False,FR,False,11,1
1218,How many points is the Golden Snitch worth?,150,"['how', 'many', 'point', 'be', 'golden', 'snitch', 'worth']",[],"['how', 'many', 'point', 'be', 'golden', 'snitch', 'worth']",['how'],False,FR,True,8,1
1219,"In the Goblet of Fire, which two schools participate in the Triwizard Tournament alongside Hogwarts?",Durmstrang and Beauxbatons,"['goblet', 'fire', 'which', 'two', 'school', 'participate', 'triwizard', 'tournament', 'alongside', 'hogwarts']","['durmstrang', 'beauxbatons']","['goblet', 'fire', 'which', 'two', 'school', 'participate', 'triwizard', 'tournament', 'alongside', 'hogwarts', 'durmstrang', 'beauxbatons']",['which'],True,FR,False,15,3
1220,"As the wizarding world's high court and parliament, the Wizengamot wields significant power. How many wizards serve on this esteemed body?",50,"['wizarding', 'world', 'high', 'court', 'parliament', 'wizengamot', 'wield', 'significant', 'power', 'how', 'many', 'wizard', 'serve', 'esteem', 'body']",[],"['wizarding', 'world', 'high', 'court', 'parliament', 'wizengamot', 'wield', 'significant', 'power', 'how', 'many', 'wizard', 'serve', 'esteem', 'body']",['how'],False,FR,True,22,1
1221,How old was the Philosopher’s Stone co-creator Nicolas Flamel when he decided to destroy it?,665,"['how', 'old', 'be', 'philosopher', 'stone', 'cocreator', 'nicolas', 'flamel', 'when', 'decide', 'destroy']",[],"['how', 'old', 'be', 'philosopher', 'stone', 'cocreator', 'nicolas', 'flamel', 'when', 'decide', 'destroy']","['when', 'how']",True,FR,True,17,1
1222," Remus Lupin, Peter Pettigrew, Sirius Black, and James Potter were a notorious group of friends during their time at Hogwarts. What were their individual code names, respectively?","Moony, Wormtail, Padfoot, and Prongs.","['remus', 'lupin', 'peter', 'pettigrew', 'sirius', 'black', 'james', 'potter', 'be', 'notorious', 'group', 'friend', 'time', 'hogwarts', 'what', 'individual', 'code', 'name', 'respectively']","['moony', 'wormtail', 'padfoot', 'prong']","['remus', 'lupin', 'peter', 'pettigrew', 'sirius', 'black', 'james', 'potter', 'be', 'notorious', 'group', 'friend', 'time', 'hogwarts', 'what', 'individual', 'code', 'name', 'respectively', 'moony', 'wormtail', 'padfoot', 'prong']","['what', 'name']",False,FR,False,27,5
1223,What does the Philosopher’s Stone do?,"It produces the Elixir of Life, granting immortality, and can turn any metal into pure gold.","['what', 'do', 'philosopher', 'stone']","['produce', 'elixir', 'life', 'grant', 'immortality', 'can', 'turn', 'metal', 'pure', 'gold']","['what', 'do', 'philosopher', 'stone', 'produce', 'elixir', 'life', 'grant', 'immortality', 'can', 'turn', 'metal', 'pure', 'gold']","['what', 'do']",False,EX,False,7,16
1224,How did Fred and George get the money to open their shop?,Harry gave Fred and George his triwizard tournament prize money of a 1000 galleeons,"['how', 'do', 'fred', 'george', 'get', 'money', 'open', 'shop']","['harry', 'give', 'fred', 'george', 'triwizard', 'tournament', 'prize', 'money', 'galleeons']","['how', 'do', 'fred', 'george', 'get', 'money', 'open', 'shop', 'harry', 'give', 'triwizard', 'tournament', 'prize', 'galleeons']","['how', 'do']",False,EX,False,12,14
1225,How many Knuts equal one Sickle?,29,"['how', 'many', 'knut', 'equal', 'one', 'sickle']",[],"['how', 'many', 'knut', 'equal', 'one', 'sickle']",['how'],False,FR,True,6,1
1226,"Who among the following served as a Hufflepuff Prefect: Justin Finch-Fletchley, Zacharias Smith, Ernie Macmillan, or Anthony Goldstein?",Ernie Macmillan,"['who', 'among', 'follow', 'serve', 'hufflepuff', 'prefect', 'justin', 'finchfletchley', 'zacharias', 'smith', 'ernie', 'macmillan', 'anthony', 'goldstein']","['ernie', 'macmillan']","['who', 'among', 'follow', 'serve', 'hufflepuff', 'prefect', 'justin', 'finchfletchley', 'zacharias', 'smith', 'ernie', 'macmillan', 'anthony', 'goldstein']",['who'],False,MCQ,False,19,2
1227,"According to the description from Professor Slughorn's classroom, what color is the Draught of Dreamless Sleep: Gold, Pearly White, Purple, or Emerald Green?",Purple,"['accord', 'description', 'professor', 'slughorns', 'classroom', 'what', 'color', 'be', 'draught', 'dreamless', 'sleep', 'gold', 'pearly', 'white', 'purple', 'emerald', 'green']",['purple'],"['accord', 'description', 'professor', 'slughorns', 'classroom', 'what', 'color', 'be', 'draught', 'dreamless', 'sleep', 'gold', 'pearly', 'white', 'purple', 'emerald', 'green']",['what'],False,MCQ,False,24,1
1228,Where are the highest quality Shrivelfigs grown?,Abyssinia,"['where', 'be', 'high', 'quality', 'shrivelfigs', 'grow']",['abyssinia'],"['where', 'be', 'high', 'quality', 'shrivelfigs', 'grow', 'abyssinia']",['where'],True,FR,False,7,1
1229,Who is the flying instructor?,Madam Hooch,"['who', 'be', 'fly', 'instructor']","['madam', 'hooch']","['who', 'be', 'fly', 'instructor', 'madam', 'hooch']",['who'],True,FR,False,5,2
1230,"In Harry Potter and the Prisoner of Azkaban, where is the secret passage from Hogwarts to Honeydukes hidden?",Beneath the statue of the one-eyed witch,"['harry', 'potter', 'prisoner', 'azkaban', 'where', 'be', 'secret', 'passage', 'hogwarts', 'honeydukes', 'hide']","['beneath', 'statue', 'oneeyed', 'witch']","['harry', 'potter', 'prisoner', 'azkaban', 'where', 'be', 'secret', 'passage', 'hogwarts', 'honeydukes', 'hide', 'beneath', 'statue', 'oneeyed', 'witch']",['where'],True,FR,False,18,8
1231,Harry discovers he’s one of Voldemort’s seven Horcruxes. What are the others?,"Tom Riddle’s Diary, Nagini, the Gaunt ring, the Hufflepuff cup, Slytherin Locket, and Ravenclaw diadem.","['harry', 'discovers', 'hes', 'one', 'voldemorts', 'seven', 'horcruxes', 'what', 'be', 'others']","['tom', 'riddle', 'diary', 'nagini', 'gaunt', 'ring', 'hufflepuff', 'cup', 'slytherin', 'locket', 'ravenclaw', 'diadem']","['harry', 'discovers', 'hes', 'one', 'voldemorts', 'seven', 'horcruxes', 'what', 'be', 'others', 'tom', 'riddle', 'diary', 'nagini', 'gaunt', 'ring', 'hufflepuff', 'cup', 'slytherin', 'locket', 'ravenclaw', 'diadem']",['what'],False,EX,False,14,16
1232,How many staircases does Hogwarts have?,142,"['how', 'many', 'staircase', 'do', 'hogwarts', 'have']",[],"['how', 'many', 'staircase', 'do', 'hogwarts', 'have']","['how', 'do', 'have']",False,FR,True,6,1
1233,Who wrote the book Curses and Counter-Curses?,Professor Vindictus Viridian,"['who', 'write', 'book', 'curse', 'countercurses']","['professor', 'vindictus', 'viridian']","['who', 'write', 'book', 'curse', 'countercurses', 'professor', 'vindictus', 'viridian']",['who'],False,FR,False,8,3
1234,"Why was Sir Nicholas de Mimsy-Porpington (Nearly-Headless Nick) repeatedly rejected from joining the Headless Hunt: He was afraid of horses, His head wasn't completely severed, He was not a nobleman, or He used a non-regulation axe?",His head wasn't completely severed,"['why', 'be', 'sir', 'nicholas', 'de', 'mimsyporpington', 'nearlyheadless', 'nick', 'repeatedly', 'reject', 'join', 'headless', 'hunt', 'afraid', 'horse', 'head', 'wasnt', 'completely', 'sever', 'nobleman', 'used', 'nonregulation', 'axe']","['head', 'wasnt', 'completely', 'sever']","['why', 'be', 'sir', 'nicholas', 'de', 'mimsyporpington', 'nearlyheadless', 'nick', 'repeatedly', 'reject', 'join', 'headless', 'hunt', 'afraid', 'horse', 'head', 'wasnt', 'completely', 'sever', 'nobleman', 'used', 'nonregulation', 'axe']",['why'],False,MCQ,False,40,6
1235,"What kind of pet does Harry own, and what is her name?",An owl named Hedwig.,"['what', 'kind', 'pet', 'do', 'harry', 'be', 'name']","['owl', 'name', 'hedwig']","['what', 'kind', 'pet', 'do', 'harry', 'be', 'name', 'owl', 'hedwig']","['what', 'name', 'do']",True,FR,False,12,4
1236,"In the movie adaptation of Harry Potter and the Prisoner of Azkaban, what incantation does Hermione use to blast open the door to Sirius Black's tower cell?",Bombarda,"['movie', 'adaptation', 'harry', 'potter', 'prisoner', 'azkaban', 'what', 'incantation', 'do', 'hermione', 'use', 'blast', 'open', 'door', 'sirius', 'black', 'tower', 'cell']",['bombarda'],"['movie', 'adaptation', 'harry', 'potter', 'prisoner', 'azkaban', 'what', 'incantation', 'do', 'hermione', 'use', 'blast', 'open', 'door', 'sirius', 'black', 'tower', 'cell', 'bombarda']","['what', 'do']",False,FR,False,28,1
1237,"Which is NOT a reason for a wizard to remain on earth as a ghost: Unfinished business, Fear of death, Hunger, or Strong attachment to the living world?",Hunger,"['which', 'be', 'reason', 'wizard', 'remain', 'earth', 'ghost', 'unfinished', 'business', 'fear', 'death', 'hunger', 'strong', 'attachment', 'living', 'world']",['hunger'],"['which', 'be', 'reason', 'wizard', 'remain', 'earth', 'ghost', 'unfinished', 'business', 'fear', 'death', 'hunger', 'strong', 'attachment', 'living', 'world']",['which'],False,MCQ,False,28,1
1238,Witches and wizards commonly employ a specific type of charm for cleaning purposes. What is this charm known as?,Scouring Charm,"['witch', 'wizard', 'commonly', 'employ', 'specific', 'type', 'charm', 'cleaning', 'purpose', 'what', 'be', 'known']","['scour', 'charm']","['witch', 'wizard', 'commonly', 'employ', 'specific', 'type', 'charm', 'cleaning', 'purpose', 'what', 'be', 'known', 'scour']",['what'],False,FR,False,19,2
1239,What is an animagus?,A person with an animal form,"['what', 'be', 'animagus']","['person', 'animal', 'form']","['what', 'be', 'animagus', 'person', 'animal', 'form']",['what'],False,EX,False,4,6
1240,"In Harry Potter and the Chamber of Secrets, after Draco Malfoy insulted Hermione, Ron attempted to cast a spell on him that backfired. What bodily reaction did Ron intend for Draco to suffer?",Vomiting slugs,"['harry', 'potter', 'chamber', 'secret', 'draco', 'malfoy', 'insult', 'hermione', 'ron', 'attempt', 'cast', 'spell', 'backfire', 'what', 'bodily', 'reaction', 'do', 'intend', 'suffer']","['vomit', 'slug']","['harry', 'potter', 'chamber', 'secret', 'draco', 'malfoy', 'insult', 'hermione', 'ron', 'attempt', 'cast', 'spell', 'backfire', 'what', 'bodily', 'reaction', 'do', 'intend', 'suffer', 'vomit', 'slug']","['what', 'do']",False,FR,False,33,2
1241,"In Harry Potter and the Deathly Hallows, to explain his absence from The Burrow and conceal his true mission, Ron Weasley famously disguised what type of creature from the attic to appear to be suffering from a highly contagious illness?",A ghoul,"['harry', 'potter', 'deathly', 'hallow', 'explain', 'absence', 'burrow', 'conceal', 'true', 'mission', 'ron', 'weasley', 'famously', 'disguise', 'what', 'type', 'creature', 'attic', 'appear', 'suffer', 'highly', 'contagious', 'illness']",['ghoul'],"['harry', 'potter', 'deathly', 'hallow', 'explain', 'absence', 'burrow', 'conceal', 'true', 'mission', 'ron', 'weasley', 'famously', 'disguise', 'what', 'type', 'creature', 'attic', 'appear', 'suffer', 'highly', 'contagious', 'illness', 'ghoul']",['what'],False,FR,False,40,2
1242,"In the Hall of Prophecy, there are rows and rows of glowing orbs. Which row contains the prophecy about Harry and Voldemort?",97,"['hall', 'prophecy', 'be', 'row', 'glow', 'orb', 'which', 'contain', 'harry', 'voldemort']",[],"['hall', 'prophecy', 'be', 'row', 'glow', 'orb', 'which', 'contain', 'harry', 'voldemort']",['which'],True,FR,True,22,1
1243,"How many years did Lord Voldemort's first reign of terror last, before his initial downfall in Godric's Hollow?",11 Years,"['how', 'many', 'year', 'do', 'lord', 'voldemorts', 'first', 'reign', 'terror', 'last', 'initial', 'downfall', 'godrics', 'hollow']",['year'],"['how', 'many', 'year', 'do', 'lord', 'voldemorts', 'first', 'reign', 'terror', 'last', 'initial', 'downfall', 'godrics', 'hollow']","['how', 'do']",False,FR,False,20,2
1244,What does the boggart turn into when Mrs. Weasley sees it?,"The constantly shifting dead bodies of her loved ones: each of her seven children (Bill, Charlie, Percy, Fred, George, Ron, and Ginny) and Harry Potter.","['what', 'do', 'boggart', 'turn', 'when', 'mr', 'weasley', 'see']","['constantly', 'shift', 'dead', 'body', 'love', 'one', 'seven', 'child', 'bill', 'charlie', 'percy', 'fred', 'george', 'ron', 'ginny', 'harry', 'potter']","['what', 'do', 'boggart', 'turn', 'when', 'mr', 'weasley', 'see', 'constantly', 'shift', 'dead', 'body', 'love', 'one', 'seven', 'child', 'bill', 'charlie', 'percy', 'fred', 'george', 'ron', 'ginny', 'harry', 'potter']","['what', 'when', 'do']",False,EX,False,11,25
1245,Which scent attracts Hermione Granger?,"Freshly mown grass, spearmint, and fresh parchment","['which', 'scent', 'attract', 'hermione', 'granger']","['freshly', 'mown', 'grass', 'spearmint', 'fresh', 'parchment']","['which', 'scent', 'attract', 'hermione', 'granger', 'freshly', 'mown', 'grass', 'spearmint', 'fresh', 'parchment']",['which'],True,FR,False,5,7
1246,How many players are on a Quidditch team?,7,"['how', 'many', 'player', 'be', 'quidditch', 'team']",[],"['how', 'many', 'player', 'be', 'quidditch', 'team']",['how'],False,FR,True,8,1
1247," In Harry Potter and the Half-Blood Prince, when Professor Dumbledore drops Harry off at The Burrow at the start of the summer holidays, to what position are many of the hands on the Weasleys' magical clock, including Harry's, pointed?",Mortal peril,"['harry', 'potter', 'halfblood', 'prince', 'when', 'professor', 'dumbledore', 'drop', 'burrow', 'start', 'summer', 'holiday', 'what', 'position', 'be', 'many', 'hand', 'weasleys', 'magical', 'clock', 'include', 'harrys', 'point']","['mortal', 'peril']","['harry', 'potter', 'halfblood', 'prince', 'when', 'professor', 'dumbledore', 'drop', 'burrow', 'start', 'summer', 'holiday', 'what', 'position', 'be', 'many', 'hand', 'weasleys', 'magical', 'clock', 'include', 'harrys', 'point', 'mortal', 'peril']","['what', 'when']",False,FR,False,41,2
